V,I,P,Irr,T
150.9911,2.497269436,377.0654591,100,40
151.21905,2.492092652,376.8518833,100,40
151.447,2.486837455,376.6240721,100,40
151.67495,2.481503396,376.3819035,100,40
151.9029,2.476090038,376.1252574,100,40
152.13085,2.470596964,375.8540162,100,40
152.3588,2.465023737,375.5680586,100,40
152.58675,2.459370083,375.2672881,100,40
152.8147,2.453635526,374.9515768,100,40
153.04265,2.447819754,374.6208218,100,40
153.2706,2.441922436,374.2749169,100,40
153.49855,2.435943259,373.9137581,100,40
153.7265,2.429881928,373.5372442,100,40
153.95445,2.423738586,373.1453409,100,40
