V,I,P,Irr,T
81.46635,2.778019913,226.3151425,100,40
81.6943,2.777936367,226.941567,100,40
81.92225,2.777852791,227.5679508,100,40
82.1502,2.777769183,228.1942939,100,40
82.37815,2.777685542,228.8205962,100,40
82.6061,2.777601867,229.4468576,100,40
82.83405,2.777518156,230.0730778,100,40
83.062,2.77743441,230.6992569,100,40
83.28995,2.777350626,231.3253947,100,40
83.5179,2.777266803,231.9514911,100,40
83.74585,2.77718294,232.5775459,100,40
83.9738,2.777099035,233.203559,100,40
84.20175,2.777015088,233.8295302,100,40
84.4297,2.776931097,234.4554595,100,40
84.65765,2.776847061,235.0813466,100,40
84.8856,2.776762977,235.7071913,100,40
85.11355,2.776678845,236.3329937,100,40
85.3415,2.776594662,236.9587534,100,40
85.56945,2.776510428,237.5844702,100,40
85.7974,2.77642614,238.2101441,100,40
86.02535,2.776341797,238.8357748,100,40
86.2533,2.776257397,239.4613621,100,40
86.48125,2.776172938,240.0869059,100,40
86.7092,2.776088418,240.7124058,100,40
86.93715,2.776003835,241.3378618,100,40
87.1651,2.775919187,241.9632735,100,40
87.39305,2.775834472,242.5886408,100,40
87.621,2.775749687,243.2139634,100,40
87.84895,2.775664831,243.839241,100,40
88.0769,2.775579902,244.4644734,100,40
88.30485,2.775494895,245.0896604,100,40
88.5328,2.77540981,245.7148016,100,40
88.76075,2.775324644,246.3398969,100,40
88.9887,2.775239393,246.9649458,100,40
89.21665,2.775154055,247.5899481,100,40
89.4446,2.775068628,248.2149034,100,40
89.67255,2.774983108,248.8398115,100,40
89.9005,2.774897492,249.464672,100,40
90.12845,2.774811778,250.0894846,100,40
90.3564,2.774725961,250.7142488,100,40
90.58435,2.774640039,251.3389644,100,40
90.8123,2.774554007,251.9636309,100,40
91.04025,2.774467863,252.5882479,100,40
91.2682,2.774381603,253.2128151,100,40
91.49615,2.774295223,253.8373319,100,40
91.7241,2.774208719,254.461798,100,40
91.95205,2.774122087,255.0862128,100,40
92.18,2.774035322,255.710576,100,40
92.40795,2.773948421,256.334887,100,40
92.6359,2.773861379,256.9591453,100,40
92.86385,2.773774191,257.5833504,100,40
93.0918,2.773686853,258.2075017,100,40
93.31975,2.773599358,258.8315987,100,40
93.5477,2.773511704,259.4556408,100,40
93.77565,2.773423883,260.0796274,100,40
94.0036,2.773335891,260.7035578,100,40
94.23155,2.773247722,261.3274314,100,40
94.4595,2.773159371,261.9512476,100,40
94.68745,2.77307083,262.5750056,100,40
94.9154,2.772982095,263.1987047,100,40
95.14335,2.772893158,263.8223442,100,40
95.3713,2.772804013,264.4459233,100,40
95.59925,2.772714653,265.0694413,100,40
95.8272,2.772625071,265.6928972,100,40
96.05515,2.77253526,266.3162903,100,40
96.2831,2.772445212,266.9396196,100,40
96.51105,2.772354919,267.5628843,100,40
96.739,2.772264374,268.1860833,100,40
96.96695,2.772173569,268.8092158,100,40
97.1949,2.772082493,269.4322807,100,40
97.42285,2.771991139,270.055277,100,40
97.6508,2.771899498,270.6782035,100,40
97.87875,2.77180756,271.3010592,100,40
98.1067,2.771715315,271.9238429,100,40
98.33465,2.771622753,272.5465534,100,40
98.5626,2.77152968,273.1691712,100,40
98.79055,2.771436542,273.7917403,100,40
99.0185,2.771335084,274.413443,100,40
99.24645,2.771246043,275.0363318,100,40
99.4744,2.771151343,275.6586171,100,40
99.70235,2.771055749,276.2807702,100,40
99.9303,2.770963634,276.9032273,100,40
100.15825,2.770860491,277.5245378,100,40
100.3862,2.770740599,278.1441199,100,40
100.61415,2.770677537,278.7693653,100,40
100.8421,2.770580658,279.3911718,100,40
101.07005,2.770478685,280.0124192,100,40
101.298,2.770384938,280.6344535,100,40
101.52595,2.770287072,281.2560268,100,40
101.7539,2.770187454,281.8773772,100,40
101.98185,2.77008901,282.498802,100,40
102.2098,2.769986962,283.1198134,100,40
102.43775,2.769885551,283.7408436,100,40
102.6657,2.769787227,284.3621445,100,40
102.89365,2.769685638,284.9830647,100,40
103.1216,2.76958199,285.6037261,100,40
103.34955,2.769479081,286.2244167,100,40
103.5775,2.769370143,286.844436,100,40
103.80545,2.769271156,287.4654385,100,40
104.0334,2.769167872,288.0859489,100,40
104.26135,2.76906195,288.7061372,100,40
104.4893,2.768951401,289.3257937,100,40
104.71725,2.768847246,289.9460693,100,40
104.9452,2.768738848,290.5658521,100,40
105.17315,2.768630363,291.1855764,100,40
105.4011,2.768520495,291.8051055,100,40
105.62905,2.768409517,292.4244673,100,40
105.857,2.768296347,293.0435464,100,40
106.08495,2.768187533,293.663036,100,40
106.3129,2.768074028,294.2819773,100,40
106.54085,2.767959202,294.9007261,100,40
106.7688,2.767843604,295.5193402,100,40
106.99675,2.767727343,296.1378306,100,40
107.2247,2.767608879,296.7560317,100,40
107.45265,2.767490588,297.3741975,100,40
107.6806,2.767367072,297.9917468,100,40
107.90855,2.767248566,298.6097803,100,40
108.1365,2.767126528,299.2273778,100,40
108.36445,2.76700049,299.8444863,100,40
108.5924,2.76687729,300.4618455,100,40
108.82035,2.766751016,301.0788139,100,40
109.0483,2.766622601,301.6954913,100,40
109.27625,2.76649328,302.3120113,100,40
109.5042,2.7663622,302.9282796,100,40
109.73215,2.766229472,303.5443073,100,40
109.9601,2.766095099,304.1600937,100,40
110.18805,2.765959028,304.7756317,100,40
110.416,2.765821204,305.390914,100,40
110.64395,2.765681568,306.0059332,100,40
110.8719,2.765540062,306.6206812,100,40
111.09985,2.765396625,307.2351502,100,40
111.3278,2.765251194,307.8493318,100,40
111.55575,2.765103703,308.4632174,100,40
111.7837,2.764954085,309.076798,100,40
112.01165,2.764802272,309.6900644,100,40
112.2396,2.764648191,310.3030071,100,40
112.46755,2.764491768,310.9156162,100,40
112.6955,2.764332928,311.5278815,100,40
112.92345,2.764171592,312.1397926,100,40
113.1514,2.764007678,312.7513384,100,40
113.37935,2.76383579,313.3619054,100,40
113.6073,2.763670875,313.9731862,100,40
113.83525,2.763499177,314.5836197,100,40
114.0632,2.763324528,315.1936383,100,40
114.29115,2.763146413,315.8031811,100,40
114.5191,2.762965175,316.4122852,100,40
114.74705,2.762780713,317.0209366,100,40
114.975,2.762592923,317.6291213,100,40
115.20295,2.762401696,318.2368245,100,40
115.4309,2.762206922,318.844031,100,40
115.65885,2.762008486,319.4507252,100,40
115.8868,2.761806268,320.0568907,100,40
116.11475,2.761600148,320.6625108,100,40
116.3427,2.761389999,321.2675682,100,40
116.57065,2.761175691,321.872045,100,40
116.7986,2.760957089,322.4759227,100,40
117.02655,2.760734057,323.0791821,100,40
117.2545,2.760506451,323.6818037,100,40
117.48245,2.760274123,324.2837666,100,40
117.7104,2.760036922,324.8850501,100,40
117.93835,2.759794692,325.4856323,100,40
118.1663,2.759547271,326.0854907,100,40
118.39425,2.759294494,326.6846021,100,40
118.6222,2.759036195,327.2829433,100,40
118.85015,2.758772176,327.880487,100,40
119.0781,2.758502277,328.47721,100,40
119.30605,2.758226303,329.0730852,100,40
119.534,2.757944059,329.6680851,100,40
119.76195,2.757655346,330.2621817,100,40
119.9899,2.757359959,330.8553457,100,40
120.21785,2.757057685,331.4475472,100,40
120.4458,2.756748305,332.038755,100,40
120.67375,2.756431596,332.6289373,100,40
120.9017,2.756107324,333.2180608,100,40
121.12965,2.75577525,333.8060916,100,40
121.3576,2.75543513,334.3929943,100,40
121.58555,2.755086708,334.9787327,100,40
121.8135,2.754729725,335.5632693,100,40
122.04145,2.75436391,336.1465654,100,40
122.2694,2.753988988,336.7285811,100,40
122.49735,2.753604672,337.3092753,100,40
122.7253,2.753210671,337.8886055,100,40
122.95325,2.75280668,338.466528,100,40
123.1812,2.752392391,339.0429976,100,40
123.40915,2.751967482,339.6179677,100,40
123.6371,2.751531624,340.1913905,100,40
123.86505,2.751084478,340.7632165,100,40
124.093,2.750625697,341.3333946,100,40
124.32095,2.750154921,341.9018724,100,40
124.5489,2.749671782,342.4685958,100,40
124.77685,2.749177887,343.0337568,100,40
125.0048,2.748666887,343.5965545,100,40
125.23275,2.748144341,344.1576732,100,40
125.4607,2.74760785,344.7168042,100,40
125.68865,2.747056995,345.2738852,100,40
125.9166,2.746490933,345.8288002,100,40
126.14455,2.745910418,346.381634,100,40
126.3725,2.745313798,346.9321679,100,40
126.60045,2.744700998,347.4803815,100,40
126.8284,2.744071535,348.0262023,100,40
127.05635,2.743424911,348.5695557,100,40
127.2843,2.742760617,349.1103652,100,40
